 time            v(n.x4.xr1.n1#ngap) i(v10)         
 0.00000000e+00  2.63655742e+00 -5.90531905e-07 
 1.00000000e-11  2.63655742e+00 -5.90531884e-07 
 2.00000000e-11  2.63655742e+00 -5.90531877e-07 
 4.00000000e-11  2.63655742e+00 -5.90531879e-07 
 8.00000000e-11  2.63655742e+00 -5.90531907e-07 
 1.60000000e-10  2.63655742e+00 -5.90531913e-07 
 3.20000000e-10  2.63655742e+00 -5.90531878e-07 
 6.40000000e-10  2.63655742e+00 -5.90531882e-07 
 1.28000000e-09  2.63655742e+00 -5.90531900e-07 
 2.28000000e-09  2.63655742e+00 -5.90531875e-07 
 3.28000000e-09  2.63655742e+00 -5.90531877e-07 
 4.28000000e-09  2.63655742e+00 -5.90531894e-07 
 5.28000000e-09  2.63655742e+00 -5.90531845e-07 
 6.28000000e-09  2.63655742e+00 -5.90531876e-07 
 7.28000000e-09  2.63655742e+00 -5.90531847e-07 
 8.28000000e-09  2.63655742e+00 -5.90531819e-07 
 9.28000000e-09  2.63655742e+00 -5.90531875e-07 
 1.02800000e-08  2.63655742e+00 -5.90531879e-07 
 1.12800000e-08  2.63655742e+00 -5.90531819e-07 
 1.22800000e-08  2.63655742e+00 -5.90531870e-07 
 1.32800000e-08  2.63655742e+00 -5.90531816e-07 
 1.42800000e-08  2.63655742e+00 -5.90531874e-07 
 1.52800000e-08  2.63655742e+00 -5.90531857e-07 
 1.62800000e-08  2.63655742e+00 -5.90531875e-07 
 1.72800000e-08  2.63655742e+00 -5.90531879e-07 
 1.82800000e-08  2.63655742e+00 -5.90531814e-07 
 1.92800000e-08  2.63655742e+00 -5.90531873e-07 
 2.02800000e-08  2.63655742e+00 -5.90531885e-07 
 2.12800000e-08  2.63655742e+00 -5.90531847e-07 
 2.22800000e-08  2.63655742e+00 -5.90531875e-07 
 2.32800000e-08  2.63655742e+00 -5.90531873e-07 
 2.42800000e-08  2.63655742e+00 -5.90531846e-07 
 2.52800000e-08  2.63655742e+00 -5.90531881e-07 
 2.62800000e-08  2.63655742e+00 -5.90531844e-07 
 2.72800000e-08  2.63655742e+00 -5.90531875e-07 
 2.82800000e-08  2.63655742e+00 -5.90531879e-07 
 2.92800000e-08  2.63655742e+00 -5.90531848e-07 
 3.02800000e-08  2.63655742e+00 -5.90531904e-07 
 3.12800000e-08  2.63655742e+00 -5.90531849e-07 
 3.22800000e-08  2.63655742e+00 -5.90531848e-07 
 3.32800000e-08  2.63655742e+00 -5.90531848e-07 
 3.42800000e-08  2.63655742e+00 -5.90531847e-07 
 3.52800000e-08  2.63655742e+00 -5.90531825e-07 
 3.62800000e-08  2.63655742e+00 -5.90531870e-07 
 3.72800000e-08  2.63655742e+00 -5.90531818e-07 
 3.82800000e-08  2.63655742e+00 -5.90531813e-07 
 3.92800000e-08  2.63655742e+00 -5.90531884e-07 
 4.02800000e-08  2.63655742e+00 -5.90531817e-07 
 4.12800000e-08  2.63655742e+00 -5.90531854e-07 
 4.22800000e-08  2.63655742e+00 -5.90531886e-07 
 4.32800000e-08  2.63655742e+00 -5.90531876e-07 
 4.42800000e-08  2.63655742e+00 -5.90531816e-07 
 4.52800000e-08  2.63655742e+00 -5.90531873e-07 
 4.62800000e-08  2.63655742e+00 -5.90531877e-07 
 4.72800000e-08  2.63655742e+00 -5.90531847e-07 
 4.82800000e-08  2.63655742e+00 -5.90531846e-07 
 4.92800000e-08  2.63655742e+00 -5.90531854e-07 
 5.02800000e-08  2.63655742e+00 -5.90531873e-07 
 5.12800000e-08  2.63655742e+00 -5.90531874e-07 
 5.22800000e-08  2.63655742e+00 -5.90531881e-07 
 5.32800000e-08  2.63655742e+00 -5.90531819e-07 
 5.42800000e-08  2.63655742e+00 -5.90531877e-07 
 5.52800000e-08  2.63655742e+00 -5.90531848e-07 
 5.62800000e-08  2.63655742e+00 -5.90531847e-07 
 5.72800000e-08  2.63655742e+00 -5.90531881e-07 
 5.82800000e-08  2.63655742e+00 -5.90531873e-07 
 5.92800000e-08  2.63655742e+00 -5.90531843e-07 
 6.02800000e-08  2.63655742e+00 -5.90531814e-07 
 6.12800000e-08  2.63655742e+00 -5.90531850e-07 
 6.22800000e-08  2.63655742e+00 -5.90531884e-07 
 6.32800000e-08  2.63655742e+00 -5.90531851e-07 
 6.42800000e-08  2.63655742e+00 -5.90531845e-07 
 6.52800000e-08  2.63655742e+00 -5.90531851e-07 
 6.62800000e-08  2.63655742e+00 -5.90531854e-07 
 6.72800000e-08  2.63655742e+00 -5.90531818e-07 
 6.82800000e-08  2.63655742e+00 -5.90531847e-07 
 6.92800000e-08  2.63655742e+00 -5.90531874e-07 
 7.02800000e-08  2.63655742e+00 -5.90531847e-07 
 7.12800000e-08  2.63655742e+00 -5.90531885e-07 
 7.22800000e-08  2.63655742e+00 -5.90531817e-07 
 7.32800000e-08  2.63655742e+00 -5.90531907e-07 
 7.42800000e-08  2.63655742e+00 -5.90531816e-07 
 7.52800000e-08  2.63655742e+00 -5.90531874e-07 
 7.62800000e-08  2.63655742e+00 -5.90531883e-07 
 7.72800000e-08  2.63655742e+00 -5.90531902e-07 
 7.82800000e-08  2.63655742e+00 -5.90531845e-07 
 7.92800000e-08  2.63655742e+00 -5.90531885e-07 
 8.02800000e-08  2.63655742e+00 -5.90531871e-07 
 8.12800000e-08  2.63655742e+00 -5.90531847e-07 
 8.22800000e-08  2.63655742e+00 -5.90531885e-07 
 8.32800000e-08  2.63655742e+00 -5.90531878e-07 
 8.42800000e-08  2.63655742e+00 -5.90531848e-07 
 8.52800000e-08  2.63655742e+00 -5.90531815e-07 
 8.62800000e-08  2.63655742e+00 -5.90531846e-07 
 8.72800000e-08  2.63655742e+00 -5.90531854e-07 
 8.82800000e-08  2.63655742e+00 -5.90531848e-07 
 8.92800000e-08  2.63655742e+00 -5.90531906e-07 
 9.02800000e-08  2.63655742e+00 -5.90531846e-07 
 9.12800000e-08  2.63655742e+00 -5.90531848e-07 
 9.22800000e-08  2.63655742e+00 -5.90531873e-07 
 9.32800000e-08  2.63655742e+00 -5.90531878e-07 
 9.42800000e-08  2.63655742e+00 -5.90531872e-07 
 9.52800000e-08  2.63655742e+00 -5.90531826e-07 
 9.62800000e-08  2.63655742e+00 -5.90531874e-07 
 9.72800000e-08  2.63655742e+00 -5.90531873e-07 
 9.82800000e-08  2.63655742e+00 -5.90531849e-07 
 9.92800000e-08  2.63655742e+00 -5.90531885e-07 
 1.00280000e-07  2.63655742e+00 -5.90531877e-07 
 1.01280000e-07  2.63655742e+00 -5.90531848e-07 
 1.02280000e-07  2.63655742e+00 -5.90531879e-07 
 1.03280000e-07  2.63655742e+00 -5.90531816e-07 
 1.04280000e-07  2.63655742e+00 -5.90531846e-07 
 1.05280000e-07  2.63655742e+00 -5.90531878e-07 
 1.06280000e-07  2.63655742e+00 -5.90531877e-07 
 1.07280000e-07  2.63655742e+00 -5.90531875e-07 
 1.08280000e-07  2.63655742e+00 -5.90531905e-07 
 1.09280000e-07  2.63655742e+00 -5.90531848e-07 
 1.10280000e-07  2.63655742e+00 -5.90531847e-07 
 1.11280000e-07  2.63655742e+00 -5.90531876e-07 
 1.12280000e-07  2.63655742e+00 -5.90531855e-07 
 1.13280000e-07  2.63655742e+00 -5.90531874e-07 
 1.14280000e-07  2.63655742e+00 -5.90531845e-07 
 1.15280000e-07  2.63655742e+00 -5.90531884e-07 
 1.16280000e-07  2.63655742e+00 -5.90531842e-07 
 1.17280000e-07  2.63655742e+00 -5.90531874e-07 
 1.18280000e-07  2.63655742e+00 -5.90531884e-07 
 1.19280000e-07  2.63655742e+00 -5.90531872e-07 
 1.20280000e-07  2.63655742e+00 -5.90531875e-07 
 1.21280000e-07  2.63655742e+00 -5.90531881e-07 
 1.22280000e-07  2.63655742e+00 -5.90531842e-07 
 1.23280000e-07  2.63655742e+00 -5.90531914e-07 
 1.24280000e-07  2.63655742e+00 -5.90531877e-07 
 1.25280000e-07  2.63655742e+00 -5.90531881e-07 
 1.26280000e-07  2.63655742e+00 -5.90531878e-07 
 1.27280000e-07  2.63655742e+00 -5.90531875e-07 
 1.28280000e-07  2.63655742e+00 -5.90531877e-07 
 1.29280000e-07  2.63655742e+00 -5.90531845e-07 
 1.30280000e-07  2.63655742e+00 -5.90531847e-07 
 1.31280000e-07  2.63655742e+00 -5.90531875e-07 
 1.32280000e-07  2.63655742e+00 -5.90531874e-07 
 1.33280000e-07  2.63655742e+00 -5.90531878e-07 
 1.34280000e-07  2.63655742e+00 -5.90531876e-07 
 1.35280000e-07  2.63655742e+00 -5.90531843e-07 
 1.36280000e-07  2.63655742e+00 -5.90531882e-07 
 1.37280000e-07  2.63655742e+00 -5.90531914e-07 
 1.38280000e-07  2.63655742e+00 -5.90531873e-07 
 1.39280000e-07  2.63655742e+00 -5.90531878e-07 
 1.40280000e-07  2.63655742e+00 -5.90531848e-07 
 1.41280000e-07  2.63655742e+00 -5.90531817e-07 
 1.42280000e-07  2.63655742e+00 -5.90531873e-07 
 1.43280000e-07  2.63655742e+00 -5.90531881e-07 
 1.44280000e-07  2.63655742e+00 -5.90531874e-07 
 1.45280000e-07  2.63655742e+00 -5.90531875e-07 
 1.46280000e-07  2.63655742e+00 -5.90531880e-07 
 1.47280000e-07  2.63655742e+00 -5.90531876e-07 
 1.48280000e-07  2.63655742e+00 -5.90531843e-07 
 1.49280000e-07  2.63655742e+00 -5.90531854e-07 
 1.50280000e-07  2.63655742e+00 -5.90531816e-07 
 1.51280000e-07  2.63655742e+00 -5.90531877e-07 
 1.52280000e-07  2.63655742e+00 -5.90531854e-07 
 1.53280000e-07  2.63655742e+00 -5.90531878e-07 
 1.54280000e-07  2.63655742e+00 -5.90531876e-07 
 1.55280000e-07  2.63655742e+00 -5.90531876e-07 
 1.56280000e-07  2.63655742e+00 -5.90531842e-07 
 1.57280000e-07  2.63655742e+00 -5.90531882e-07 
 1.58280000e-07  2.63655742e+00 -5.90531843e-07 
 1.59280000e-07  2.63655742e+00 -5.90531788e-07 
 1.60280000e-07  2.63655742e+00 -5.90531817e-07 
 1.61280000e-07  2.63655742e+00 -5.90531848e-07 
 1.62280000e-07  2.63655742e+00 -5.90531846e-07 
 1.63280000e-07  2.63655742e+00 -5.90531821e-07 
 1.64280000e-07  2.63655742e+00 -5.90531848e-07 
 1.65280000e-07  2.63655742e+00 -5.90531811e-07 
 1.66280000e-07  2.63655742e+00 -5.90531857e-07 
 1.67280000e-07  2.63655742e+00 -5.90531916e-07 
 1.68280000e-07  2.63655742e+00 -5.90531879e-07 
 1.69280000e-07  2.63655742e+00 -5.90531881e-07 
 1.70280000e-07  2.63655742e+00 -5.90531877e-07 
 1.71280000e-07  2.63655742e+00 -5.90531874e-07 
 1.72280000e-07  2.63655742e+00 -5.90531846e-07 
 1.73280000e-07  2.63655742e+00 -5.90531874e-07 
 1.74280000e-07  2.63655742e+00 -5.90531842e-07 
 1.75280000e-07  2.63655742e+00 -5.90531884e-07 
 1.76280000e-07  2.63655742e+00 -5.90531876e-07 
 1.77280000e-07  2.63655742e+00 -5.90531880e-07 
 1.78280000e-07  2.63655742e+00 -5.90531849e-07 
 1.79280000e-07  2.63655742e+00 -5.90531816e-07 
 1.80280000e-07  2.63655742e+00 -5.90531876e-07 
 1.81280000e-07  2.63655742e+00 -5.90531877e-07 
 1.82280000e-07  2.63655742e+00 -5.90531877e-07 
 1.83280000e-07  2.63655742e+00 -5.90531873e-07 
 1.84280000e-07  2.63655742e+00 -5.90531881e-07 
 1.85280000e-07  2.63655742e+00 -5.90531905e-07 
 1.86280000e-07  2.63655742e+00 -5.90531845e-07 
 1.87280000e-07  2.63655742e+00 -5.90531877e-07 
 1.88280000e-07  2.63655742e+00 -5.90531879e-07 
 1.89280000e-07  2.63655742e+00 -5.90531845e-07 
 1.90280000e-07  2.63655742e+00 -5.90531788e-07 
 1.91280000e-07  2.63655742e+00 -5.90531882e-07 
 1.92280000e-07  2.63655742e+00 -5.90531818e-07 
 1.93280000e-07  2.63655742e+00 -5.90531875e-07 
 1.94280000e-07  2.63655742e+00 -5.90531886e-07 
 1.95280000e-07  2.63655742e+00 -5.90531819e-07 
 1.96280000e-07  2.63655742e+00 -5.90531819e-07 
 1.97280000e-07  2.63655742e+00 -5.90531847e-07 
 1.98280000e-07  2.63655742e+00 -5.90531873e-07 
 1.99280000e-07  2.63655742e+00 -5.90531844e-07 
 2.00280000e-07  2.63655742e+00 -5.90531881e-07 
 2.01280000e-07  2.63655742e+00 -5.90531879e-07 
 2.02280000e-07  2.63655742e+00 -5.90531848e-07 
 2.03280000e-07  2.63655742e+00 -5.90531845e-07 
 2.04280000e-07  2.63655742e+00 -5.90531843e-07 
 2.05280000e-07  2.63655742e+00 -5.90531914e-07 
 2.06280000e-07  2.63655742e+00 -5.90531873e-07 
 2.07280000e-07  2.63655742e+00 -5.90531820e-07 
 2.08280000e-07  2.63655742e+00 -5.90531877e-07 
 2.09280000e-07  2.63655742e+00 -5.90531875e-07 
 2.10280000e-07  2.63655742e+00 -5.90531848e-07 
 2.11280000e-07  2.63655742e+00 -5.90531875e-07 
 2.12280000e-07  2.63655742e+00 -5.90531826e-07 
 2.13280000e-07  2.63655742e+00 -5.90531875e-07 
 2.14280000e-07  2.63655742e+00 -5.90531816e-07 
 2.15280000e-07  2.63655742e+00 -5.90531883e-07 
 2.16280000e-07  2.63655742e+00 -5.90531903e-07 
 2.17280000e-07  2.63655742e+00 -5.90531843e-07 
 2.18280000e-07  2.63655742e+00 -5.90531881e-07 
 2.19280000e-07  2.63655742e+00 -5.90531854e-07 
 2.20280000e-07  2.63655742e+00 -5.90531815e-07 
 2.21280000e-07  2.63655742e+00 -5.90531847e-07 
 2.22280000e-07  2.63655742e+00 -5.90531885e-07 
 2.23280000e-07  2.63655742e+00 -5.90531878e-07 
 2.24280000e-07  2.63655742e+00 -5.90531872e-07 
 2.25280000e-07  2.63655742e+00 -5.90531816e-07 
 2.26280000e-07  2.63655742e+00 -5.90531856e-07 
 2.27280000e-07  2.63655742e+00 -5.90531846e-07 
 2.28280000e-07  2.63655742e+00 -5.90531880e-07 
